customer_tweet_id,customer_message,intent,predicted_intent,intent_confidence,escalation,predicted_escalation,best_similarity,draft_reply
1837979.0,Thanks again @sprintcare charged for an upgrade I never received and Made my phone ineligible for upgrade til 2019,Billing / Payment,Order / Upgrade / iPhone,0.4745565654829081,Human,Auto,1.0,"@550967 Oh wow! That sounds like something we need to take a closer look into. Please send us a DM, so that we can further assist you. -JE https://t.co/rMApsV8PQY"
1812477.0,@sprintcare It won’t connect to the cellular network. I spent an hour chatting with someone last night trying to resolve this issue to no avail.,Network / Connectivity,Network / Connectivity,0.2630622975861617,Human,Human,1.0,@544516 Can you please provide me with a number best suitable to contact you on? Resolution Supervisor -AM
2697398.0,Looks like I have to deal with @sprintcare once again today 🤦🏽‍♂️,General Complaint / Other,General Complaint / Other,0.4348247517646504,Human,Human,1.0000000000000002,@678643 We'd love to address your concerns. Just DM us to get started. - GS https://t.co/rMApsV8PQY
383629.0,"What if @115714's website only worked as well as their customer service reps? Oh, wait...",Website / App Issue,Website / App Issue,0.8231023249792484,Human,Auto,1.0000000000000004,@206880 Hi there! What issues are you having? -RL
1473490.0,@sprintcare Yes most definitely,Customer Service Issue,General Complaint / Other,0.6833168813510088,Human,Auto,1.0,"@462042 Please allow us the chance to look into this issue for you. Please send us a Direct Message, so that we can further assist you. -TR"
2772537.0,@sprintcare So pretty much if you have been loyal to sprint you get literally get nothing? Wow that's great,Customer Service Issue,General Complaint / Other,0.49568187114236206,Human,Auto,1.0,@774944 Existing customers are welcome to switch to the standard Unlimited Freedom plan to take advantage of these benefits. We feel very confident in the value we provide. - RR
1927446.0,@115714  11 minutes and no one has answered..... seriously ?!?!?,Device / Technical Issue,Customer Service Issue,0.5144679522314345,Human,Auto,1.0000000000000002,@573618 Hey there! Our representatives are attending other customers. Your call is very important to us. We appreciate your patience. - LM
1772060.0,"@sprintcare @116447 Thank you so much (if this is Lisa; i left a VM, you can disregard).  :)",Billing / Payment,General Complaint / Other,0.6904299282148633,Human,Auto,1.0000000000000002,"@210403 Ok, Thank you and Have a great day. Team @116447"
1086530.0,"@115911 customers get free Netflix, @ATT customers get free HBO. @115714 whatcha got for us? 🤔 #Sprint #Netflix #HBO",General Complaint / Other,General Complaint / Other,0.4458441255401366,Human,Human,1.0000000000000002,"@376280 Hey, you can find further information no this in our Sprint community, follow this link for further informationhttp://sprint.co/2h9IWIz. -IB"
492758.0,"Any lawyers wanna take on @115714, could be class action. Locking paid phones false collections, retaliation for changing carriers. DM ME!",Order / Upgrade / iPhone,Device / Technical Issue,0.4352796625957155,Auto,Human,1.0000000000000002,@232473 Thanks for stopping by. We'd like to take a look into this for you. Send us a DM. - JM
1402344.0,@sprintcare You’re saying once they hit you’ll remove them permanently?,Website / App Issue,General Complaint / Other,0.5221852827097158,Auto,Auto,1.0,@266346 You should not have any subsidized charges on your account when the new plan take effect.  If you have concerns please give me a call.
1316011.0,"@115714 once again your shitty site crashes, just like last year 🙄 https://t.co/eWOotqIAUn",General Complaint / Other,Website / App Issue,0.5309354023015206,Human,Auto,1.0,@427429 Hey there! Our site will be back up at 3:00AM Central Time. Please allow around 30 minutes and try again. - RC
2969047.0,@116447 @115714 I have never experienced this level of customer disservice before. 5 hours trying to get the right dept. to help.,Order / Upgrade / iPhone,Customer Service Issue,0.34815594129483746,Human,Human,1.0,@818994 Allow Team @116447 to look into the matter. Please follow and DM for assistance. https://t.co/4FJGPhsm6n
802728.0,@sprintcare That's just it. You don't actually want to assist your customers. You just want their money,Billing / Payment,Billing / Payment,0.8033045305479091,Human,Human,0.9999999999999999,"@298399 We are always willing to help our customers. Please send us a Direct Message, so that we can further assist you. -PP"
2454201.0,My screen is cracked i can’t even check twitter properly:/ yo @115714 hook me up with iPhone X 🙏🏽@115858,Customer Service Issue,Order / Upgrade / iPhone,0.786822041608611,Human,Auto,1.0000000000000002,"@703059 Wow, that’s terrible. Let’s review your options. Please DM us with more details about the issue. - AP"
1465531.0,@115714 When I log in to sprint it tells me $43 a month. What gives?,Network / Connectivity,Billing / Payment,0.36574894749455833,Human,Human,1.0,"@460171 Hey there, what seems to be the issue? How can I assist you today? -AS"
2587689.0,@115714 New customers and Actual customers 🙄hello https://t.co/u3hSBlxCN2,Billing / Payment,General Complaint / Other,0.7446980211426565,Human,Auto,1.0000000000000002,@733171 Hey! This is not the way we want you to feel. Please DM us in order to further assist. - EG https://t.co/rMApsV8PQY
2362045.0,i want my iPhone X already :(( @115714,Billing / Payment,Order / Upgrade / iPhone,0.9824298054582159,Human,Auto,1.0,@682041 Hey there! Would you like details about your order? Keep checking it at https://t.co/RDgqxv7W9w and also by using the Live Chat there. -MH
2642864.0,@sprintcare I also clicked the “contact us” and was waiting on a chat that wouldn’t load.,Network / Connectivity,Customer Service Issue,0.8219534385130541,Human,Auto,1.0000000000000002,"@381782 After signing up, you'll get a text message with an activation link, where you can complete the subscription process. This is a required step to access Hulu and all its benefits. -Felicia R"
1958109.0,This has been going on since when? 2013? #Sprint #TMobile,Network / Connectivity,General Complaint / Other,0.3807555096783204,Human,Human,1.0,@580953 Thank you for reaching out to us Mark. Is there anyway we can assist you today? Please let us know because we are always here to help. -MH
1320686.0,@116447 I hope you’re paying close attn to how your team handled the iPhone X launch. I’m using this downtime to shop other carriers.,Network / Connectivity,Cancellation / Switching / Retention,0.44196893727624986,Human,Human,1.0,@428364 @116447 Team @116447 is here for you! Pls DM your contact info so we can take a closer look.
1026605.0,@145599 @115714 @76319 @76320 @7555 @7554 @320357 @76321 @76322 @76323 @36269 ...and you make the most loyal customer to keep paying top $$$$,Network / Connectivity,Billing / Payment,0.8003526023348346,Human,Human,1.0000000000000004,"@362914 Hello, we can look at your account to see what options you have. Please send us a DM with your contact information."
1762698.0,@sprintcare Why is there no option to email for account support? Chat agent useless and unable to assist. I don't want to talk on the phone.,Customer Service Issue,Cancellation / Switching / Retention,0.5972301873188135,Human,Human,1.0000000000000002,"@499567 Hello.  Although emailing Customer Care is not an option for sprint customers at this time, we do have other avenues. -Felicia R"
331829.0,"@115714 how do I have 5 bars on my phone and the service is still slow. Everywhere is houston my service sucks, 🤦🏽‍♂️😡",Customer Service Issue,Device / Technical Issue,0.6634418429286063,Human,Auto,1.0000000000000002,"@195018 Hey! Hope you’re doing well today. Please send us a Direct Message, so that we can further assist you. -CS"
1412057.0,@116447 @115714 I'm paying 19 and 27$$$ per month for an iPhone 6s Plus and iPhone 7. Why can't I get this deal?....,Billing / Payment,Billing / Payment,0.5819686748578943,Human,Human,1.0,"@448150 I'm with Team @116447 &amp; here to help. If you have questions about your Sprint service, we'd be glad to asst."
541873.0,"@115714 @sprintcare Worst advice ever. They only made me more upset. Im only 47 years old. God willing Ill live another 20. I spend $3000+ a year with .@115714. Willing to lose $60,000 worth of my lifetime business over a $173 fee...great business model!!!!",Device / Technical Issue,Billing / Payment,0.3577544029292308,Auto,Human,1.0,@245756 Hey there! What seems to be the problem? How may I be of assistance? -L.S
2292231.0,@sprintcare After trying for a while it just says text not sent,Cancellation / Switching / Retention,General Complaint / Other,0.3593161173684432,Human,Human,1.0,@665688 Please send us a DM so we can further assist. -JR
1218763.0,@sprintcare DM won't fix your poor service everywhere😔,Customer Service Issue,Network / Connectivity,0.7355300239647046,Human,Auto,1.0000000000000002,@405958 Oh no! There might've been an outage! Let me check it out! What your nearest cross streets and ZIP code? -MM https://t.co/rMApsVqrfy
1238923.0,🙄 why does my phone say no service @115714,Network / Connectivity,Device / Technical Issue,0.8982856691851736,Human,Auto,1.0,@410605 How long has the issue been occurring? Is anyone else being affected by the issue? -BC
394242.0,@115714 service is the worst between always being in 3g nothing ever loads... let me out please... it’s miserable,Customer Service Issue,Network / Connectivity,0.8150302268639411,Human,Auto,0.9999999999999998,"@207902 Your post concerns us deeply. Please send us a Direct Message, so that we can further assist you. -ES"
611631.0,@sprintcare @116447 Brandon Donnell called during work hours tells me to call back a disconnected number #SpintisTranphobic,Network / Connectivity,Customer Service Issue,0.7082126025952168,Human,Auto,1.0,"@265431 My apologies, I will be glad to give you the number."
1283835.0,@sprintcare i wasn’t when it happened. nothing was working.,Order / Upgrade / iPhone,Website / App Issue,0.9537990316540204,Human,Auto,1.0,"@420320 We did have an outage last night, but everything has been resolved regarding the outage. Are you currently not able to use your device? -CD"
1465540.0,@115714 preordered site crashed called line kept dropping got thru they lied on shipping day waited for it today dont get it till the 14 usucksprint,Network / Connectivity,Order / Upgrade / iPhone,0.5769129297579599,Human,Auto,1.0000000000000002,"@477838 We understand your frustration. Can you send us a DM, so that we can look into this? -CO"
1300377.0,"Honestly, @115714 is trash if you don't have wifi 70+ percent of the time you're using your phone",Network / Connectivity,Device / Technical Issue,0.6127180695423071,Human,Auto,1.0000000000000004,@423927 Is there anyone else is that is being impacted by the issue? Are you experiencing the issue in more than one location? -BC
1612371.0,@sprintcare I Have To Stay On WiFi To Talk Or Text. This Is Ridiculous.,Cancellation / Switching / Retention,General Complaint / Other,0.43692964510219184,Human,Human,1.0000000000000002,@494785 Please send us a DM include your ZIP code and nearest cross streets so we can further assist. -MM
1477154.0,"Weird, I don’t have LTE in the middle of the city. Another reminder that @115714 is absolutely awful. @sprintcare 🖕🏼",Cancellation / Switching / Retention,Network / Connectivity,0.4941556876158115,Human,Auto,1.0,@139283 Hey there! Let's check on that service for you. Shoot me a Direct Message so I can further assist you. -SH
1503223.0,@sprintcare My calls and messages going to the next door neighbor phone 😡,Cancellation / Switching / Retention,Device / Technical Issue,0.809917144258631,Human,Auto,1.0,@468893 @468893 - Do you all share an account? Have you done a recent device swap? -LG
487123.0,"@115714 Still no reply from sprint, someone was supposed to call me to help within 24-48 hours and nothing!",Customer Service Issue,Customer Service Issue,0.9024691729371764,Human,Auto,1.0000000000000002,@230916 Hey! Give us the opportunity to review the account and see what's going on. Please DM us to further assist. -ADJ
1330744.0,@115714 why do I pay my bill if I’m still not going to have service all month anyway??,Network / Connectivity,Billing / Payment,0.9763786681087547,Human,Human,1.0000000000000002,@430457 Sounds like something we need to look into. Please send us a Direct Message so we can assist you. -AF
389117.0,@sprintcare Galaxy S7,Device / Technical Issue,General Complaint / Other,0.48134721950075665,Human,Auto,1.0,@208079 @208079 - Update PRL: Settings &gt; System update &gt; Update PRL &gt; OK -LG
2789864.0,Switching to @115714 has been the worst thing I've ever done.,Website / App Issue,Cancellation / Switching / Retention,0.9283458281692355,Human,Human,1.0,"@778700 Oh hey Caylin, we don't want you to feel this way? What's going on today? -MB"
256957.0,@115714 y'all customer service sucks !!!!!,General Complaint / Other,Network / Connectivity,0.9889421505189929,Human,Auto,1.0,@436503 We hate to see that you feel that way! What's going on? I'd like to assist you. -CD
2071893.0,20 years with @115714 and I can’t even text cuz my service is so bad.,Device / Technical Issue,Network / Connectivity,0.7461424255210544,Human,Auto,1.0000000000000002,"@612777 Your tweet caught our attention. Allow us the chance to take a look into it. Please, send us a DM in order to further assist. - KF"
760087.0,Dear @115714 I have been trying to get someone on the phone for 30 minutes. Your automated service is very uselesss.,Cancellation / Switching / Retention,Device / Technical Issue,0.71031024385884,Human,Auto,1.0000000000000002,@301607 Hey there. Thank you for reaching out to us. Can you shoot us a DM so we can assist you? -OA
1268159.0,@sprintcare Yes and yes,Network / Connectivity,General Complaint / Other,0.7124390013568024,Human,Auto,1.0000000000000002,@330401 That's wonderful news! This is a web exclusive promotion. You would need to firstly ensure that your device qualifies for the promo. -DR
2465780.0,@sprintcare Mine has not been resolved and my original order still says cancelled.,Network / Connectivity,Cancellation / Switching / Retention,0.7783405561690551,Human,Human,1.0000000000000002,"@705618 I got you - please DM so that I can check for myself on your account, thank you. -MB"
1524529.0,Got the new iPhone but why don’t I have service @115714 ... damn anymore problems sprint?,General Complaint / Other,Order / Upgrade / iPhone,0.793384736061382,Human,Auto,1.0,@429495 How long has the issue been happening? Does the issue happen in one or multiple locations? Are you service issues with voice and data? -AC
1115138.0,"@115714 , can you please tell me why I have almost full LTE bars but SLOW internet? thanks 🙃",General Complaint / Other,Network / Connectivity,0.8063069323175747,Auto,Auto,1.0000000000000002,"@383142 Let's figure the service activity in your area. Please send us a Direct Message, so that we can further assist you. -EM"
1646457.0,Bye @115714 👋🏽,Network / Connectivity,General Complaint / Other,0.6789060243780255,Human,Auto,1.0,"@503074 Hi there, Please let us know if you need any assistance. -SMG"
2585056.0,"@sprintcare I’ve been trying to cancel my Plan for a while due to poor service and bill issues, and every time I call, no one can help, and they say they will call me back and they never do.",Website / App Issue,Cancellation / Switching / Retention,0.772904717829167,Auto,Human,1.0000000000000004,@732507 Oh no! I understand how this can be frustrating. Can you please send us a private message so that we can gain your account information.
112470.0,@115714 make me an offer to come back from att only owe $160 on my lease and might pay it off to come back. Need 2 phones unlimited everything.,Network / Connectivity,Billing / Payment,0.794019077731627,Human,Human,1.0,"@140968 We always have a lot of offers and even more for Black Friday and Cyber Monday, click the following link https://t.co/1HYFf4TWCq , to see offer options -PC"
2055461.0,The only part of @115714 that functions is accounting. They can collect $ but can’t actually help customers.  #CanYouHearMeNow,Network / Connectivity,Customer Service Issue,0.7832254596862445,Human,Auto,1.0,@550554 We will be glad to talk with you about any issues that you are having.
971510.0,"@sprintcare No phone service for, coming up on,24 hours! What's the deal?",Customer Service Issue,Device / Technical Issue,0.886072681349736,Human,Auto,1.0,"@373516 Please send us a Direct Message, so that we can further assist you. --OC"
816815.0,i bought a portable charger from @115714 and this shit doesn't even work,Billing / Payment,Billing / Payment,0.28630098545958865,Human,Human,1.0,@314544 Thank you so much for reaching out to us. Please send us a DM to further assist you. -JM
1379686.0,@sprintcare Its just hard to believe since I stuggled for an hour and 45 minutes with the site.....,Cancellation / Switching / Retention,General Complaint / Other,0.32556550553748487,Human,Human,1.0000000000000002,@441187 Hey Julien! We'd like to review this for you. Please send us a DM and follow us so that we can provide further assistance. - RC
2175637.0,@sprintcare I AM ABOUT TO REPORT SPRINT TO THE BBB....THIS IS CRAZY,Network / Connectivity,Cancellation / Switching / Retention,0.683892467412066,Human,Human,1.0000000000000002,"@637822 Hey! Allow us to look into this for you today. Please send us a Direct Message, so that we can further assist you. - KP"
1475649.0,"@115714 has the shittiest CS ever. They won’t exchange a defective phone, and if I want to downgrade a phone I ordered online, it’s $35.",Device / Technical Issue,Order / Upgrade / iPhone,0.47793309160362085,Human,Auto,1.0000000000000002,@462575 What we can do for you today? -JM
667408.0,"So over @115714 right now! Think it's time for a new carrier. So much for being a ""valued customer""",General Complaint / Other,General Complaint / Other,0.29019583340984056,Human,Human,1.0000000000000004,@279064 Hey there! We wouldn’t like to see you leave. Please allow us the opportunity of reviewing the options available. Give us a DM! - FL https://t.co/rMApsV8PQY
2234976.0,@sprintcare Your service fucking sucks!!,Billing / Payment,Network / Connectivity,0.9455644143791773,Human,Auto,1.0000000000000002,"@651879 We certainly want to get you the service you deserve! Let’s take a look together, Please send us a Direct Message. -TT"
2595029.0,@115714 Man my phone keeps dropping calls. I want this month bill free 😒,Network / Connectivity,Billing / Payment,0.4222630024343131,Human,Human,1.0000000000000002,@734809 Hey! Hope you’re doing well today. Let's work together to get this fixed. How long has the issue been happening? Does the issue happen in one or multiple locations? is it also related to data? Please let us know more details so we can further assist. - AP
2510072.0,My patience with @115714 is becoming so freaking thin 🤬,Website / App Issue,General Complaint / Other,0.6004052270555059,Auto,Auto,1.0,@498679 That's not the way we want you to feel about us. At Sprint we work to provide the best experience to our customers. Let us know what questions you have. - AP
1968035.0,@sprintcare Done!,Cancellation / Switching / Retention,General Complaint / Other,0.9808049887899307,Human,Auto,1.0,@319522 Hey there! Are you inquiring about the cost of our Sprint Unlimited Freedom Plan? -JC
1815523.0,"@125241 em si buenas noches, cuando voy a tener señal?",Cancellation / Switching / Retention,General Complaint / Other,0.5724861890440563,Human,Auto,1.0000000000000004,"@545377 ¡Hola! En este caso, seguimos trabajando arduamente para restablecer todas las conexiones. Ultimas noticias: https://t.co/StwepFeOIC . - DD"
2211104.0,"@sprintcare And PS that tweet took...Oh, an hour to actually post.",General Complaint / Other,General Complaint / Other,0.42213936023893256,Auto,Human,1.0000000000000004,"@646284 Hey there! Please, send us a DM in order for us to further assist you. -MD https://t.co/rMApsV8PQY"
2420430.0,Why can’t I get 3g or LTE this morning @115714 get it together please,Order / Upgrade / iPhone,Network / Connectivity,0.7284759474858983,Human,Auto,1.0,"@695294 Hey Bushido, I don’t have the answer to that off-hand, but I will find it. Let me do some research. Send me a DM. -KJ"
814509.0,My whole service rn is some SHIT !! @115714 !!🤯🤬🖕🏽,Website / App Issue,Network / Connectivity,0.763082672379116,Auto,Auto,1.0,"@313970 Please send us a Direct Message, so that we can further assist you. - NR"
1240831.0,Getting AWFULLY tired @115714 @sprintcare of having to tweet about your terrible customer service to get ANYTHING done! @116447,Order / Upgrade / iPhone,Network / Connectivity,0.8228553288480921,Human,Auto,1.0000000000000002,@201031 Team @116447 will be happy to look into any service concerns you may have. Please follow and DM us with more info!
1389411.0,@sprintcare It keeps saying I am past due on my balance. But on my sprint account it’s not due until 10/19. And I keep getting calls and emails,Order / Upgrade / iPhone,Billing / Payment,0.4115466425400349,Auto,Human,1.0000000000000002,@443216 @443216 - DM me -LG
1362733.0,@437301 @236842 @115714 There is always issues with sprint thats why I’m dropping them and going to Verizon as soon as I’m done paying my current phone.,General Complaint / Other,Billing / Payment,0.535061093005365,Auto,Human,1.0,"@437300 This isn't the type of comments we'd like to receive. Please send us a Direct Message, so that we can further assist you. -AP"
623358.0,@115714 is the worst service I've ever had in my entire life. Within 1% of Verizon my ass.,Network / Connectivity,Network / Connectivity,0.6964391391365913,Human,Auto,1.0,@267967 Hey there! Are you experiencing any network issue? -ND
44668.0,@115714 can’t get any tech help with a phone I just bought yesterday!!!! And when I call “oh thank you for being with sprint since ‘05” what good does being a loyal customer do?! F!!k,Device / Technical Issue,Device / Technical Issue,0.479825798525448,Human,Auto,1.0000000000000002,"@125914 Hi there. We'd like to know, what type of issues are you experiencing with the device? Please DM us to further assist you. -OM https://t.co/rMApsV8PQY"
1780571.0,@234490 @118159 Te daría pena si supieras la basura de compañía a la que prestas tu imagen,Device / Technical Issue,General Complaint / Other,0.5647520957090271,Human,Auto,1.0000000000000002,@424197 Entendemos su frustración. Permítanos ayudarlo. Envíenos un Mensaje Directo para poder tener un mejor entendimiento sobre su situación. - YD https://t.co/rMApsV8PQY
1367165.0,"@115714 @sprintcare what's the point of the #iPhoneForever program if I have to pay the ""remaining bal"" on my phone even after 12 mo??? 🙄",Customer Service Issue,Billing / Payment,0.7140044871088689,Human,Human,1.0000000000000002,"@438252 Hey Kerry, I'm here to help. Can you please send us a Direct Message for further assistance. -AD"
46023.0,More rockets fast speeds from 2013 for @115714 When r u going to get a ‘17 network @52911 #sprintsucks https://t.co/Q0L3z4kN6P,Network / Connectivity,Network / Connectivity,0.5761617878092106,Human,Auto,1.0000000000000002,@126209 Please send us a DM with more information regarding your concerns.
644411.0,@sprintcare I just can’t with #sprint right now.  Omg the coverage gets worse and worse.  This has been going on for #waytoolong,Device / Technical Issue,Network / Connectivity,0.4556512451773377,Human,Auto,1.0,"@184089 Oh no! This is not the way we want you feel. Please send us a Direct Message, so that we can further assist you. Sprint cares. -RM"
408288.0,If @115725 can offer me a good enough deal then I may switch. @115714 has went down hill. Can't even talk or surf the web half of the time,General Complaint / Other,Cancellation / Switching / Retention,0.8072075362402991,Auto,Human,1.0000000000000002,@212314 This statement is really concerning to us. We would hate to see you leave. Please allow us the opportunity to turn this around for you. -PP
174771.0,@115714 you need to call my mom and treat her like a new customer or I'm taking my lines with. Any carrier will buy out contacts you can PM me for her info. 11 lines... Not happy!,Customer Service Issue,Website / App Issue,0.4849453011174315,Human,Auto,1.0,@156986 Let’s continue to talk in DM so we can get to the bottom of this ASAP. -ES
1752938.0,@sprintcare Lauren was good to work with. Bright spot in this whole experience.,General Complaint / Other,General Complaint / Other,0.55391629561241,Human,Auto,1.0000000000000002,"@528050 Great! Thank you for being with Sprint, have a wonderful night. -SMG"
2097820.0,@115714 really disappointed me today. How are you gonna tell me I have iPhone forever then turn around and say I can’t upgrade till 2018? Like WTF,Network / Connectivity,Order / Upgrade / iPhone,0.8972517751178967,Human,Auto,1.0000000000000002,@619717 This is a common misconception. I will be happy to educate you further on our iPhone forever program. Please send us a DM lets converse. -CW
1358353.0,@115714 iPhoneX in the cart multiple times and website continues to crash me out. Ugh. #iPhoneX,Website / App Issue,Order / Upgrade / iPhone,0.8618554920597737,Human,Auto,1.0000000000000002,@436699 We do apologize for the inconveniences. We do understand how upsetting this can be. Please send a Direct Message. We are here to help!. -CO
1327235.0,@sprintcare Nope I can order now with a 5-6 week wait. I can’t believe that my carrier was the reason why I couldn’t preorder a phone.,Device / Technical Issue,Order / Upgrade / iPhone,0.8036373037864109,Human,Auto,1.0000000000000002,@427569 Sounds like something we need to look into. Why do you feel this way? -SA
1332983.0,"@428354 @sprintcare Okay, cool. Good to know 👍🏾",Network / Connectivity,General Complaint / Other,0.5891897878891538,Human,Auto,1.0000000000000002,@430966 Hey there. Sprint did not pull any payment from you. You would need to reprocess your order. -  CF
1123270.0,@sprintcare @380508 Plus if they’re still doing the refer a friend program...I think we both get 💰if you switch 🤣🤑,Network / Connectivity,Cancellation / Switching / Retention,0.8068728566646727,Human,Human,1.0,@380507 Hi! You can no more amount our Referral promotion by clicking the link provided https://t.co/iFh2QBEuBQ. -DS
